99	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00821022	0.00798741	0.00821022	0.00377717	0.00380365	0.00598414	0.00599994	0.00665453	0.0066644	0.00599381	0.0059808	0.00410975	0.0041692	0.00411583	0.00471585	0.00552189	0.00538009	0.00569798	0.0059576	0.00570182	0.00537836	0.00552119	0.00471663	0.00393332	0.00402384	0.00402495	0.00393583	0.00418565	0.00463707	0.00479264	0.00470894	0.00487258	0.00507381	0.00507448	0.00487424	0.00470832	0.00479238	0.00463666	0.00418573	0.00347408	0.00352879	0.00354428	0.00352948	0.00347516	0.00359152	0.00381851	0.0039519	0.00399293	0.00395029	0.00403666	0.00415988	0.00419981	0.00416031	0.00403738	0.00395005	0.00399281	0.00395173	0.00381829	0.00359147	0.00285129	0.00828122	0.00874344	0.0083199	0.00471255	0.0047154	0.00593721	0.00685789	0.00705736	0.00705825	0.00686341	0.00593519	0.00491644	0.00456779	0.00491739	0.00531314	0.00557626	0.00601552	0.00610473	0.00605014	0.00610513	0.00601791	0.00557672	0.00531095	0.00451739	0.00430675	0.00430694	0.00451781	0.00467253	0.00476051	0.00493027	0.00515066	0.00519801	0.00516127	0.00516135	0.00519819	0.00515174	0.00493073	0.00476015	0.00467129	
99	0	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00821022	0.00821022	0.00798741	0.00599381	0.0059808	0.00377717	0.00380365	0.00598414	0.00599994	0.00665453	0.0066644	0.00537836	0.00552119	0.00471663	0.00410975	0.0041692	0.00411583	0.00471585	0.00552189	0.00538009	0.00569798	0.0059576	0.00570182	0.00470832	0.00479238	0.00463666	0.00418573	0.00393332	0.00402384	0.00402495	0.00393583	0.00418565	0.00463707	0.00479264	0.00470894	0.00487258	0.00507381	0.00507448	0.00487424	0.00395005	0.00399281	0.00395173	0.00381829	0.00359147	0.00347408	0.00352879	0.00354428	0.00352948	0.00347516	0.00359152	0.00381851	0.0039519	0.00399293	0.00395029	0.00403666	0.00415988	0.00419981	0.00416031	0.00403738	0.0083199	0.00285129	0.00828122	0.00874344	0.00686341	0.00593519	0.00471255	0.0047154	0.00593721	0.00685789	0.00705736	0.00705825	0.00601791	0.00557672	0.00531095	0.00491644	0.00456779	0.00491739	0.00531314	0.00557626	0.00601552	0.00610473	0.00605014	0.00610513	0.00515174	0.00493073	0.00476015	0.00467129	0.00451739	0.00430675	0.00430694	0.00451781	0.00467253	0.00476051	0.00493027	0.00515066	0.00519801	0.00516127	0.00516135	0.00519819	
99	0	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00798741	0.00821022	0.00821022	0.00665453	0.0066644	0.00599381	0.0059808	0.00377717	0.00380365	0.00598414	0.00599994	0.00569798	0.0059576	0.00570182	0.00537836	0.00552119	0.00471663	0.00410975	0.0041692	0.00411583	0.00471585	0.00552189	0.00538009	0.00487258	0.00507381	0.00507448	0.00487424	0.00470832	0.00479238	0.00463666	0.00418573	0.00393332	0.00402384	0.00402495	0.00393583	0.00418565	0.00463707	0.00479264	0.00470894	0.00403666	0.00415988	0.00419981	0.00416031	0.00403738	0.00395005	0.00399281	0.00395173	0.00381829	0.00359147	0.00347408	0.00352879	0.00354428	0.00352948	0.00347516	0.00359152	0.00381851	0.0039519	0.00399293	0.00395029	0.00874344	0.0083199	0.00285129	0.00828122	0.00705736	0.00705825	0.00686341	0.00593519	0.00471255	0.0047154	0.00593721	0.00685789	0.00610473	0.00605014	0.00610513	0.00601791	0.00557672	0.00531095	0.00491644	0.00456779	0.00491739	0.00531314	0.00557626	0.00601552	0.00519801	0.00516127	0.00516135	0.00519819	0.00515174	0.00493073	0.00476015	0.00467129	0.00451739	0.00430675	0.00430694	0.00451781	0.00467253	0.00476051	0.00493027	0.00515066	
99	0	1	2	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00821022	0.00798741	0.00821022	0.00598414	0.00599994	0.00665453	0.0066644	0.00599381	0.0059808	0.00377717	0.00380365	0.00471585	0.00552189	0.00538009	0.00569798	0.0059576	0.00570182	0.00537836	0.00552119	0.00471663	0.00410975	0.0041692	0.00411583	0.00418565	0.00463707	0.00479264	0.00470894	0.00487258	0.00507381	0.00507448	0.00487424	0.00470832	0.00479238	0.00463666	0.00418573	0.00393332	0.00402384	0.00402495	0.00393583	0.00359152	0.00381851	0.0039519	0.00399293	0.00395029	0.00403666	0.00415988	0.00419981	0.00416031	0.00403738	0.00395005	0.00399281	0.00395173	0.00381829	0.00359147	0.00347408	0.00352879	0.00354428	0.00352948	0.00347516	0.00828122	0.00874344	0.0083199	0.00285129	0.00593721	0.00685789	0.00705736	0.00705825	0.00686341	0.00593519	0.00471255	0.0047154	0.00531314	0.00557626	0.00601552	0.00610473	0.00605014	0.00610513	0.00601791	0.00557672	0.00531095	0.00491644	0.00456779	0.00491739	0.00467253	0.00476051	0.00493027	0.00515066	0.00519801	0.00516127	0.00516135	0.00519819	0.00515174	0.00493073	0.00476015	0.00467129	0.00451739	0.00430675	0.00430694	0.00451781	
99	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.0027935	0.00443287	0.00492153	0.00442572	0.00403945	0.00558685	0.00527275	0.0056016	0.00626278	0.00558685	0.0107913	0.00394056	0.00496286	0.00403141	0.00515858	0.00505201	0.00501351	0.00521668	0.00542611	0.00573925	0.00519881	0.00602173	0.00647316	0.0040095	0.00433329	0.00423002	0.00389851	0.00448491	0.00454478	0.00453119	0.00450102	0.0046241	0.00475925	0.00488073	0.00496386	0.00462648	0.00494461	0.00514265	0.00464101	0.00357626	0.00371964	0.00372248	0.00361535	0.003466	0.00376387	0.00384094	0.0038612	0.00385584	0.00383547	0.00390836	0.00399335	0.004061	0.00410727	0.00411407	0.00391652	0.00405731	0.00414603	0.0041006	0.00380966	0.00476019	0.00692958	0.00756561	0.00880251	0.00422399	0.00631521	0.00570945	0.00627413	0.00645403	0.00653366	0.00741884	0.0071939	0.00524164	0.0048329	0.00545713	0.00516832	0.00536945	0.00561095	0.00568536	0.00573542	0.00580879	0.00627159	0.00602304	0.00582237	0.00488969	0.00454786	0.00457604	0.00478861	0.00460162	0.00464875	0.00475314	0.00488117	0.00491563	0.00493575	0.00497314	0.00503868	0.00528924	0.00517018	0.00506039	0.00503249	
99	0	1	2	3	4	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00281309	0.00442325	0.00492882	0.0044374	0.00403945	0.0107913	0.00559115	0.00626278	0.00560647	0.00527275	0.00559115	0.00402724	0.00492161	0.00397779	0.00650285	0.00602503	0.00520116	0.00573817	0.00542702	0.0052193	0.00501345	0.00505284	0.0051578	0.00389562	0.00422417	0.00433286	0.0040167	0.00464352	0.00514603	0.004946	0.00462766	0.00496323	0.00488078	0.00476007	0.00462553	0.00450108	0.00453156	0.00454491	0.00448391	0.00346459	0.00361336	0.00372111	0.00372054	0.00357893	0.00381074	0.00410231	0.00414723	0.00405805	0.00391716	0.00411385	0.00410725	0.00406127	0.0039939	0.00390913	0.00383557	0.00385606	0.00386137	0.00384082	0.00376334	0.00470456	0.00878144	0.00756254	0.00694237	0.00631451	0.00424358	0.00715797	0.00740669	0.00653128	0.00645405	0.00627879	0.00571494	0.00545707	0.00483199	0.00524392	0.00582495	0.00601964	0.00626752	0.00580762	0.00573512	0.00568563	0.00561322	0.00537153	0.00516989	0.00478831	0.00457531	0.00454767	0.00489085	0.00503509	0.00506067	0.00516918	0.00528778	0.00503824	0.00497299	0.00493583	0.0049159	0.00488237	0.00475419	0.00464948	0.00460177	
99	0	1	2	3	4	5	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00442572	0.0027935	0.00443287	0.00492153	0.00558685	0.0107913	0.00403945	0.00558685	0.00527275	0.0056016	0.00626278	0.00519881	0.00602173	0.00647316	0.00394056	0.00496286	0.00403141	0.00515858	0.00505201	0.00501351	0.00521668	0.00542611	0.00573925	0.00462648	0.00494461	0.00514265	0.00464101	0.0040095	0.00433329	0.00423002	0.00389851	0.00448491	0.00454478	0.00453119	0.00450102	0.0046241	0.00475925	0.00488073	0.00496386	0.00391652	0.00405731	0.00414603	0.0041006	0.00380966	0.00357626	0.00371964	0.00372248	0.00361535	0.003466	0.00376387	0.00384094	0.0038612	0.00385584	0.00383547	0.00390836	0.00399335	0.004061	0.00410727	0.00411407	0.00880251	0.00476019	0.00692958	0.00756561	0.00741884	0.0071939	0.00422399	0.00631521	0.00570945	0.00627413	0.00645403	0.00653366	0.00627159	0.00602304	0.00582237	0.00524164	0.0048329	0.00545713	0.00516832	0.00536945	0.00561095	0.00568536	0.00573542	0.00580879	0.00528924	0.00517018	0.00506039	0.00503249	0.00488969	0.00454786	0.00457604	0.00478861	0.00460162	0.00464875	0.00475314	0.00488117	0.00491563	0.00493575	0.00497314	0.00503868	
99	0	1	2	3	4	5	6	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.0044374	0.00281309	0.00442325	0.00492882	0.00527275	0.00559115	0.00403945	0.0107913	0.00559115	0.00626278	0.00560647	0.00501345	0.00505284	0.0051578	0.00402724	0.00492161	0.00397779	0.00650285	0.00602503	0.00520116	0.00573817	0.00542702	0.0052193	0.00450108	0.00453156	0.00454491	0.00448391	0.00389562	0.00422417	0.00433286	0.0040167	0.00464352	0.00514603	0.004946	0.00462766	0.00496323	0.00488078	0.00476007	0.00462553	0.00383557	0.00385606	0.00386137	0.00384082	0.00376334	0.00346459	0.00361336	0.00372111	0.00372054	0.00357893	0.00381074	0.00410231	0.00414723	0.00405805	0.00391716	0.00411385	0.00410725	0.00406127	0.0039939	0.00390913	0.00694237	0.00470456	0.00878144	0.00756254	0.00627879	0.00571494	0.00631451	0.00424358	0.00715797	0.00740669	0.00653128	0.00645405	0.00561322	0.00537153	0.00516989	0.00545707	0.00483199	0.00524392	0.00582495	0.00601964	0.00626752	0.00580762	0.00573512	0.00568563	0.00488237	0.00475419	0.00464948	0.00460177	0.00478831	0.00457531	0.00454767	0.00489085	0.00503509	0.00506067	0.00516918	0.00528778	0.00503824	0.00497299	0.00493583	0.0049159	
99	0	1	2	3	4	5	6	7	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00492153	0.00442572	0.0027935	0.00443287	0.0056016	0.00626278	0.00558685	0.0107913	0.00403945	0.00558685	0.00527275	0.00521668	0.00542611	0.00573925	0.00519881	0.00602173	0.00647316	0.00394056	0.00496286	0.00403141	0.00515858	0.00505201	0.00501351	0.0046241	0.00475925	0.00488073	0.00496386	0.00462648	0.00494461	0.00514265	0.00464101	0.0040095	0.00433329	0.00423002	0.00389851	0.00448491	0.00454478	0.00453119	0.00450102	0.00390836	0.00399335	0.004061	0.00410727	0.00411407	0.00391652	0.00405731	0.00414603	0.0041006	0.00380966	0.00357626	0.00371964	0.00372248	0.00361535	0.003466	0.00376387	0.00384094	0.0038612	0.00385584	0.00383547	0.00756561	0.00880251	0.00476019	0.00692958	0.00645403	0.00653366	0.00741884	0.0071939	0.00422399	0.00631521	0.00570945	0.00627413	0.00568536	0.00573542	0.00580879	0.00627159	0.00602304	0.00582237	0.00524164	0.0048329	0.00545713	0.00516832	0.00536945	0.00561095	0.00491563	0.00493575	0.00497314	0.00503868	0.00528924	0.00517018	0.00506039	0.00503249	0.00488969	0.00454786	0.00457604	0.00478861	0.00460162	0.00464875	0.00475314	0.00488117	
99	0	1	2	3	4	5	6	7	8	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	0.00492882	0.0044374	0.00281309	0.00442325	0.00626278	0.00560647	0.00527275	0.00559115	0.00403945	0.0107913	0.00559115	0.00573817	0.00542702	0.0052193	0.00501345	0.00505284	0.0051578	0.00402724	0.00492161	0.00397779	0.00650285	0.00602503	0.00520116	0.00496323	0.00488078	0.00476007	0.00462553	0.00450108	0.00453156	0.00454491	0.00448391	0.00389562	0.00422417	0.00433286	0.0040167	0.00464352	0.00514603	0.004946	0.00462766	0.00411385	0.00410725	0.00406127	0.0039939	0.00390913	0.00383557	0.00385606	0.00386137	0.00384082	0.00376334	0.00346459	0.00361336	0.00372111	0.00372054	0.00357893	0.00381074	0.00410231	0.00414723	0.00405805	0.00391716	0.00756254	0.00694237	0.00470456	0.00878144	0.00653128	0.00645405	0.00627879	0.00571494	0.00631451	0.00424358	0.00715797	0.00740669	0.00580762	0.00573512	0.00568563	0.00561322	0.00537153	0.00516989	0.00545707	0.00483199	0.00524392	0.00582495	0.00601964	0.00626752	0.00503824	0.00497299	0.00493583	0.0049159	0.00488237	0.00475419	0.00464948	0.00460177	0.00478831	0.00457531	0.00454767	0.00489085	0.00503509	0.00506067	0.00516918	0.00528778	
